city,date,aqi,pm25,pm10,no2,so2,co,o3,month,day_of_week,day_of_year,aqi_lag_1,pm25_lag_1,aqi_lag_3,pm25_lag_3,aqi_lag_7,pm25_lag_7,aqi_roll_7
Hyderabad,2024-10-07,89.0,48.95,96.12,73.87,101.46,0.93,84.55,10,0,281,88.0,48.4,68.0,37.4,61.0,33.55,73.42857142857143
Hyderabad,2024-10-08,88.0,48.4,95.04,73.04,100.32,0.92,83.6,10,1,282,89.0,48.95,67.0,36.85,76.0,41.8,75.14285714285714
Hyderabad,2024-10-09,62.0,34.1,66.96,51.46,70.68,0.65,58.9,10,2,283,88.0,48.4,88.0,48.4,61.0,33.55,75.28571428571429
Hyderabad,2024-10-10,68.0,37.4,73.44,56.44,77.52,0.71,64.6,10,3,284,62.0,34.1,89.0,48.95,65.0,35.75,75.71428571428571
Hyderabad,2024-10-11,54.0,29.7,58.32,44.82,61.56,0.57,51.3,10,4,285,68.0,37.4,88.0,48.4,68.0,37.4,73.71428571428571
Hyderabad,2024-10-12,55.0,30.25,59.4,45.65,62.7,0.58,52.25,10,5,286,54.0,29.7,62.0,34.1,67.0,36.85,72.0
Hyderabad,2024-10-13,62.0,34.1,66.96,51.46,70.68,0.65,58.9,10,6,287,55.0,30.25,68.0,37.4,88.0,48.4,68.28571428571429
Hyderabad,2024-10-14,64.0,35.2,69.12,53.12,72.96,0.67,60.8,10,0,288,62.0,34.1,54.0,29.7,89.0,48.95,64.71428571428571
Hyderabad,2024-10-15,62.0,34.1,66.96,51.46,70.68,0.65,58.9,10,1,289,64.0,35.2,55.0,30.25,88.0,48.4,61.0
Hyderabad,2024-10-16,56.0,30.8,60.48,46.48,63.84,0.59,53.2,10,2,290,62.0,34.1,62.0,34.1,62.0,34.1,60.142857142857146
Hyderabad,2024-10-17,60.0,33.0,64.8,49.8,68.4,0.63,57.0,10,3,291,56.0,30.8,64.0,35.2,68.0,37.4,59.0
Hyderabad,2024-10-18,62.0,34.1,66.96,51.46,70.68,0.65,58.9,10,4,292,60.0,33.0,62.0,34.1,54.0,29.7,60.142857142857146
Hyderabad,2024-10-19,66.0,36.3,71.28,54.78,75.24,0.69,62.7,10,5,293,62.0,34.1,56.0,30.8,55.0,30.25,61.714285714285715
Hyderabad,2024-10-20,67.0,36.85,72.36,55.61,76.38,0.7,63.65,10,6,294,66.0,36.3,60.0,33.0,62.0,34.1,62.42857142857143
Hyderabad,2024-10-21,69.0,37.95,74.52,57.27,78.66,0.72,65.55,10,0,295,67.0,36.85,62.0,34.1,64.0,35.2,63.142857142857146
Hyderabad,2024-10-22,65.0,35.75,70.2,53.95,74.1,0.68,61.75,10,1,296,69.0,37.95,66.0,36.3,62.0,34.1,63.57142857142857
Hyderabad,2024-10-23,69.0,37.95,74.52,57.27,78.66,0.72,65.55,10,2,297,65.0,35.75,67.0,36.85,56.0,30.8,65.42857142857143
Hyderabad,2024-10-24,111.0,61.05,119.88,92.13,126.54,1.17,105.45,10,3,298,69.0,37.95,69.0,37.95,60.0,33.0,72.71428571428571
Hyderabad,2024-10-25,101.0,55.55,109.08,83.83,115.14,1.06,95.95,10,4,299,111.0,61.05,65.0,35.75,62.0,34.1,78.28571428571429
Hyderabad,2024-10-26,102.0,56.1,110.16,84.66,116.28,1.07,96.9,10,5,300,101.0,55.55,69.0,37.95,66.0,36.3,83.42857142857143
Hyderabad,2024-10-27,98.0,53.9,105.84,81.34,111.72,1.03,93.1,10,6,301,102.0,56.1,111.0,61.05,67.0,36.85,87.85714285714286
Hyderabad,2024-10-28,112.0,61.6,120.96,92.96,127.68,1.18,106.4,10,0,302,98.0,53.9,101.0,55.55,69.0,37.95,94.0
Hyderabad,2024-10-29,122.0,67.1,131.76,101.26,139.08,1.28,115.9,10,1,303,112.0,61.6,102.0,56.1,65.0,35.75,102.14285714285714
Hyderabad,2024-10-30,123.0,67.65,132.84,102.09,140.22,1.29,116.85,10,2,304,122.0,67.1,98.0,53.9,69.0,37.95,109.85714285714286
Hyderabad,2024-10-31,99.0,54.45,106.92,82.17,112.86,1.04,94.05,10,3,305,123.0,67.65,112.0,61.6,111.0,61.05,108.14285714285714
Hyderabad,2024-11-01,135.0,74.25,145.8,112.05,153.9,1.42,128.25,11,4,306,99.0,54.45,122.0,67.1,101.0,55.55,113.0
Hyderabad,2024-11-02,117.0,64.35,126.36,97.11,133.38,1.23,111.15,11,5,307,135.0,74.25,123.0,67.65,102.0,56.1,115.14285714285714
Hyderabad,2024-11-03,108.0,59.4,116.64,89.64,123.12,1.13,102.6,11,6,308,117.0,64.35,99.0,54.45,98.0,53.9,116.57142857142857
Hyderabad,2024-11-04,102.0,56.1,110.16,84.66,116.28,1.07,96.9,11,0,309,108.0,59.4,135.0,74.25,112.0,61.6,115.14285714285714
Hyderabad,2024-11-05,103.0,56.65,111.24,85.49,117.42,1.08,97.85,11,1,310,102.0,56.1,117.0,64.35,122.0,67.1,112.42857142857143
Hyderabad,2024-11-06,111.0,61.05,119.88,92.13,126.54,1.17,105.45,11,2,311,103.0,56.65,108.0,59.4,123.0,67.65,110.71428571428571
Hyderabad,2024-11-07,104.0,57.2,112.32,86.32,118.56,1.09,98.8,11,3,312,111.0,61.05,102.0,56.1,99.0,54.45,111.42857142857143
Hyderabad,2024-11-08,110.0,60.5,118.8,91.3,125.4,1.16,104.5,11,4,313,104.0,57.2,103.0,56.65,135.0,74.25,107.85714285714286
Hyderabad,2024-11-09,102.0,56.1,110.16,84.66,116.28,1.07,96.9,11,5,314,110.0,60.5,111.0,61.05,117.0,64.35,105.71428571428571
Hyderabad,2024-11-10,104.0,57.2,112.32,86.32,118.56,1.09,98.8,11,6,315,102.0,56.1,104.0,57.2,108.0,59.4,105.14285714285714
Hyderabad,2024-11-11,113.0,62.15,122.04,93.79,128.82,1.19,107.35,11,0,316,104.0,57.2,110.0,60.5,102.0,56.1,106.71428571428571
Hyderabad,2024-11-12,117.0,64.35,126.36,97.11,133.38,1.23,111.15,11,1,317,113.0,62.15,102.0,56.1,103.0,56.65,108.71428571428571
Hyderabad,2024-11-13,98.0,53.9,105.84,81.34,111.72,1.03,93.1,11,2,318,117.0,64.35,104.0,57.2,111.0,61.05,106.85714285714286
Hyderabad,2024-11-14,93.0,51.15,100.44,77.19,106.02,0.98,88.35,11,3,319,98.0,53.9,113.0,62.15,104.0,57.2,105.28571428571429
Hyderabad,2024-11-15,101.0,55.55,109.08,83.83,115.14,1.06,95.95,11,4,320,93.0,51.15,117.0,64.35,110.0,60.5,104.0
Hyderabad,2024-11-16,109.0,59.95,117.72,90.47,124.26,1.14,103.55,11,5,321,101.0,55.55,98.0,53.9,102.0,56.1,105.0
Hyderabad,2024-11-17,115.0,63.25,124.2,95.45,131.1,1.21,109.25,11,6,322,109.0,59.95,93.0,51.15,104.0,57.2,106.57142857142857
Hyderabad,2024-11-18,123.0,67.65,132.84,102.09,140.22,1.29,116.85,11,0,323,115.0,63.25,101.0,55.55,113.0,62.15,108.0
Hyderabad,2024-11-19,114.0,62.7,123.12,94.62,129.96,1.2,108.3,11,1,324,123.0,67.65,109.0,59.95,117.0,64.35,107.57142857142857
Hyderabad,2024-11-20,114.0,62.7,123.12,94.62,129.96,1.2,108.3,11,2,325,114.0,62.7,115.0,63.25,98.0,53.9,109.85714285714286
Hyderabad,2024-11-21,117.0,64.35,126.36,97.11,133.38,1.23,111.15,11,3,326,114.0,62.7,123.0,67.65,93.0,51.15,113.28571428571429
Hyderabad,2024-11-22,120.0,66.0,129.6,99.6,136.8,1.26,114.0,11,4,327,117.0,64.35,114.0,62.7,101.0,55.55,116.0
Hyderabad,2024-11-23,125.0,68.75,135.0,103.75,142.5,1.31,118.75,11,5,328,120.0,66.0,114.0,62.7,109.0,59.95,118.28571428571429
Hyderabad,2024-11-24,123.0,67.65,132.84,102.09,140.22,1.29,116.85,11,6,329,125.0,68.75,117.0,64.35,115.0,63.25,119.42857142857143
Hyderabad,2024-11-25,121.0,66.55,130.68,100.43,137.94,1.27,114.95,11,0,330,123.0,67.65,120.0,66.0,123.0,67.65,119.14285714285714
Hyderabad,2024-11-26,107.0,58.85,115.56,88.81,121.98,1.12,101.65,11,1,331,121.0,66.55,125.0,68.75,114.0,62.7,118.14285714285714
Hyderabad,2024-11-27,100.0,55.0,108.0,83.0,114.0,1.05,95.0,11,2,332,107.0,58.85,123.0,67.65,114.0,62.7,116.14285714285714
Hyderabad,2024-11-28,103.0,56.65,111.24,85.49,117.42,1.08,97.85,11,3,333,100.0,55.0,121.0,66.55,117.0,64.35,114.14285714285714
Hyderabad,2024-11-29,110.0,60.5,118.8,91.3,125.4,1.16,104.5,11,4,334,103.0,56.65,107.0,58.85,120.0,66.0,112.71428571428571
Hyderabad,2024-11-30,95.0,52.25,102.6,78.85,108.3,1.0,90.25,11,5,335,110.0,60.5,100.0,55.0,125.0,68.75,108.42857142857143
Hyderabad,2024-12-01,84.0,46.2,90.72,69.72,95.76,0.88,79.8,12,6,336,95.0,52.25,103.0,56.65,123.0,67.65,102.85714285714286
Hyderabad,2024-12-02,79.0,43.45,85.32,65.57,90.06,0.83,75.05,12,0,337,84.0,46.2,110.0,60.5,121.0,66.55,96.85714285714286
Hyderabad,2024-12-03,65.0,35.75,70.2,53.95,74.1,0.68,61.75,12,1,338,79.0,43.45,95.0,52.25,107.0,58.85,90.85714285714286
Hyderabad,2024-12-04,61.0,33.55,65.88,50.63,69.54,0.64,57.95,12,2,339,65.0,35.75,84.0,46.2,100.0,55.0,85.28571428571429
Hyderabad,2024-12-05,83.0,45.65,89.64,68.89,94.62,0.87,78.85,12,3,340,61.0,33.55,79.0,43.45,103.0,56.65,82.42857142857143
Hyderabad,2024-12-06,77.0,42.35,83.16,63.91,87.78,0.81,73.15,12,4,341,83.0,45.65,65.0,35.75,110.0,60.5,77.71428571428571
Hyderabad,2024-12-07,78.0,42.9,84.24,64.74,88.92,0.82,74.1,12,5,342,77.0,42.35,61.0,33.55,95.0,52.25,75.28571428571429
Hyderabad,2024-12-08,67.0,36.85,72.36,55.61,76.38,0.7,63.65,12,6,343,78.0,42.9,83.0,45.65,84.0,46.2,72.85714285714286
Hyderabad,2024-12-09,67.0,36.85,72.36,55.61,76.38,0.7,63.65,12,0,344,67.0,36.85,77.0,42.35,79.0,43.45,71.14285714285714
Hyderabad,2024-12-10,87.0,47.85,93.96,72.21,99.18,0.91,82.65,12,1,345,67.0,36.85,78.0,42.9,65.0,35.75,74.28571428571429
Hyderabad,2024-12-11,96.0,52.8,103.68,79.68,109.44,1.01,91.2,12,2,346,87.0,47.85,67.0,36.85,61.0,33.55,79.28571428571429
Hyderabad,2024-12-12,95.0,52.25,102.6,78.85,108.3,1.0,90.25,12,3,347,96.0,52.8,67.0,36.85,83.0,45.65,81.0
Hyderabad,2024-12-13,103.0,56.65,111.24,85.49,117.42,1.08,97.85,12,4,348,95.0,52.25,87.0,47.85,77.0,42.35,84.71428571428571
Hyderabad,2024-12-14,113.0,62.15,122.04,93.79,128.82,1.19,107.35,12,5,349,103.0,56.65,96.0,52.8,78.0,42.9,89.71428571428571
Hyderabad,2024-12-15,120.0,66.0,129.6,99.6,136.8,1.26,114.0,12,6,350,113.0,62.15,95.0,52.25,67.0,36.85,97.28571428571429
Hyderabad,2024-12-16,115.0,63.25,124.2,95.45,131.1,1.21,109.25,12,0,351,120.0,66.0,103.0,56.65,67.0,36.85,104.14285714285714
Hyderabad,2024-12-17,112.0,61.6,120.96,92.96,127.68,1.18,106.4,12,1,352,115.0,63.25,113.0,62.15,87.0,47.85,107.71428571428571
Hyderabad,2024-12-18,111.0,61.05,119.88,92.13,126.54,1.17,105.45,12,2,353,112.0,61.6,120.0,66.0,96.0,52.8,109.85714285714286
Hyderabad,2024-12-19,112.0,61.6,120.96,92.96,127.68,1.18,106.4,12,3,354,111.0,61.05,115.0,63.25,95.0,52.25,112.28571428571429
Hyderabad,2024-12-20,85.0,46.75,91.8,70.55,96.9,0.89,80.75,12,4,355,112.0,61.6,112.0,61.6,103.0,56.65,109.71428571428571
Hyderabad,2024-12-21,97.0,53.35,104.76,80.51,110.58,1.02,92.15,12,5,356,85.0,46.75,111.0,61.05,113.0,62.15,107.42857142857143
Hyderabad,2024-12-22,98.0,53.9,105.84,81.34,111.72,1.03,93.1,12,6,357,97.0,53.35,112.0,61.6,120.0,66.0,104.28571428571429
Hyderabad,2024-12-23,86.0,47.3,92.88,71.38,98.04,0.9,81.7,12,0,358,98.0,53.9,85.0,46.75,115.0,63.25,100.14285714285714
Hyderabad,2024-12-24,91.0,50.05,98.28,75.53,103.74,0.96,86.45,12,1,359,86.0,47.3,97.0,53.35,112.0,61.6,97.14285714285714
Hyderabad,2024-12-25,74.0,40.7,79.92,61.42,84.36,0.78,70.3,12,2,360,91.0,50.05,98.0,53.9,111.0,61.05,91.85714285714286
Hyderabad,2024-12-26,59.0,32.45,63.72,48.97,67.26,0.62,56.05,12,3,361,74.0,40.7,86.0,47.3,112.0,61.6,84.28571428571429
Hyderabad,2024-12-27,66.0,36.3,71.28,54.78,75.24,0.69,62.7,12,4,362,59.0,32.45,91.0,50.05,85.0,46.75,81.57142857142857
Hyderabad,2024-12-28,78.0,42.9,84.24,64.74,88.92,0.82,74.1,12,5,363,66.0,36.3,74.0,40.7,97.0,53.35,78.85714285714286
Hyderabad,2024-12-29,82.0,45.1,88.56,68.06,93.48,0.86,77.9,12,6,364,78.0,42.9,59.0,32.45,98.0,53.9,76.57142857142857
Hyderabad,2024-12-30,89.0,48.95,96.12,73.87,101.46,0.93,84.55,12,0,365,82.0,45.1,66.0,36.3,86.0,47.3,77.0
Hyderabad,2024-12-31,92.0,50.6,99.36,76.36,104.88,0.97,87.4,12,1,366,89.0,48.95,78.0,42.9,91.0,50.05,77.14285714285714
Mumbai,2018-01-08,183.0,100.65,197.64,151.89,208.62,1.92,173.85,1,0,8,147.0,80.85,205.0,112.75,267.0,146.85,230.0
Mumbai,2018-01-09,266.0,146.3,287.28,220.78,303.24,2.79,252.7,1,1,9,183.0,100.65,232.0,127.6,235.0,129.25,234.42857142857142
Mumbai,2018-01-10,286.0,157.3,308.88,237.38,326.04,3.0,271.7,1,2,10,266.0,146.3,147.0,80.85,289.0,158.95,234.0
Mumbai,2018-01-11,227.0,124.85,245.16,188.41,258.78,2.38,215.65,1,3,11,286.0,157.3,183.0,100.65,319.0,175.45,220.85714285714286
Mumbai,2018-01-12,219.0,120.45,236.52,181.77,249.66,2.3,208.05,1,4,12,227.0,124.85,266.0,146.3,205.0,112.75,222.85714285714286
Mumbai,2018-01-13,238.0,130.9,257.04,197.54,271.32,2.5,226.1,1,5,13,219.0,120.45,286.0,157.3,232.0,127.6,223.71428571428572
Mumbai,2018-01-14,240.0,132.0,259.2,199.2,273.6,2.52,228.0,1,6,14,238.0,130.9,227.0,124.85,147.0,80.85,237.0
Mumbai,2018-01-15,255.0,140.25,275.4,211.65,290.7,2.68,242.25,1,0,15,240.0,132.0,219.0,120.45,183.0,100.65,247.28571428571428
Mumbai,2018-01-16,201.0,110.55,217.08,166.83,229.14,2.11,190.95,1,1,16,255.0,140.25,238.0,130.9,266.0,146.3,238.0
Mumbai,2018-01-17,167.0,91.85,180.36,138.61,190.38,1.75,158.65,1,2,17,201.0,110.55,240.0,132.0,286.0,157.3,221.0
Mumbai,2018-01-18,156.0,85.8,168.48,129.48,177.84,1.64,148.2,1,3,18,167.0,91.85,255.0,140.25,227.0,124.85,210.85714285714286
Mumbai,2018-01-19,172.0,94.6,185.76,142.76,196.08,1.81,163.4,1,4,19,156.0,85.8,201.0,110.55,219.0,120.45,204.14285714285714
Mumbai,2018-01-20,180.0,99.0,194.4,149.4,205.2,1.89,171.0,1,5,20,172.0,94.6,167.0,91.85,238.0,130.9,195.85714285714286
Mumbai,2018-01-21,152.0,83.6,164.16,126.16,173.28,1.6,144.4,1,6,21,180.0,99.0,156.0,85.8,240.0,132.0,183.28571428571428
Mumbai,2018-01-22,187.0,102.85,201.96,155.21,213.18,1.96,177.65,1,0,22,152.0,83.6,172.0,94.6,255.0,140.25,173.57142857142858
Mumbai,2018-01-23,170.0,93.5,183.6,141.1,193.8,1.79,161.5,1,1,23,187.0,102.85,180.0,99.0,201.0,110.55,169.14285714285714
Mumbai,2018-02-07,239.0,131.45,258.12,198.37,272.46,2.51,227.05,2,2,38,170.0,93.5,152.0,83.6,167.0,91.85,179.42857142857142
Mumbai,2018-02-08,349.0,191.95,376.92,289.67,397.86,3.66,331.55,2,3,39,239.0,131.45,187.0,102.85,156.0,85.8,207.0
Mumbai,2018-02-09,133.0,73.15,143.64,110.39,151.62,1.4,126.35,2,4,40,349.0,191.95,170.0,93.5,172.0,94.6,201.42857142857142
Mumbai,2018-02-10,138.0,75.9,149.04,114.54,157.32,1.45,131.1,2,5,41,133.0,73.15,239.0,131.45,180.0,99.0,195.42857142857142
Mumbai,2018-02-11,106.0,58.3,114.48,87.98,120.84,1.11,100.7,2,6,42,138.0,75.9,349.0,191.95,152.0,83.6,188.85714285714286
Mumbai,2018-02-12,118.0,64.9,127.44,97.94,134.52,1.24,112.1,2,0,43,106.0,58.3,133.0,73.15,187.0,102.85,179.0
Mumbai,2018-02-13,118.0,64.9,127.44,97.94,134.52,1.24,112.1,2,1,44,118.0,64.9,138.0,75.9,170.0,93.5,171.57142857142858
Mumbai,2018-02-14,207.0,113.85,223.56,171.81,235.98,2.17,196.65,2,2,45,118.0,64.9,106.0,58.3,239.0,131.45,167.0
Mumbai,2018-02-15,125.0,68.75,135.0,103.75,142.5,1.31,118.75,2,3,46,207.0,113.85,118.0,64.9,349.0,191.95,135.0
Mumbai,2018-02-16,171.0,94.05,184.68,141.93,194.94,1.8,162.45,2,4,47,125.0,68.75,118.0,64.9,133.0,73.15,140.42857142857142
Mumbai,2018-02-17,142.0,78.1,153.36,117.86,161.88,1.49,134.9,2,5,48,171.0,94.05,207.0,113.85,138.0,75.9,141.0
Mumbai,2018-02-18,145.0,79.75,156.6,120.35,165.3,1.52,137.75,2,6,49,142.0,78.1,125.0,68.75,106.0,58.3,146.57142857142858
Mumbai,2018-02-19,184.0,101.2,198.72,152.72,209.76,1.93,174.8,2,0,50,145.0,79.75,171.0,94.05,118.0,64.9,156.0
Mumbai,2018-02-20,210.0,115.5,226.8,174.3,239.4,2.21,199.5,2,1,51,184.0,101.2,142.0,78.1,118.0,64.9,169.14285714285714
Mumbai,2018-02-21,197.0,108.35,212.76,163.51,224.58,2.07,187.15,2,2,52,210.0,115.5,145.0,79.75,207.0,113.85,167.71428571428572
Mumbai,2018-02-22,233.0,128.15,251.64,193.39,265.62,2.45,221.35,2,3,53,197.0,108.35,184.0,101.2,125.0,68.75,183.14285714285714
Mumbai,2018-02-23,209.0,114.95,225.72,173.47,238.26,2.19,198.55,2,4,54,233.0,128.15,210.0,115.5,171.0,94.05,188.57142857142858
Mumbai,2018-02-24,212.0,116.6,228.96,175.96,241.68,2.23,201.4,2,5,55,209.0,114.95,197.0,108.35,142.0,78.1,198.57142857142858
Mumbai,2018-02-25,207.0,113.85,223.56,171.81,235.98,2.17,196.65,2,6,56,212.0,116.6,233.0,128.15,145.0,79.75,207.42857142857142
Mumbai,2018-02-26,229.0,125.95,247.32,190.07,261.06,2.4,217.55,2,0,57,207.0,113.85,209.0,114.95,184.0,101.2,213.85714285714286
Mumbai,2018-02-27,270.0,148.5,291.6,224.1,307.8,2.84,256.5,2,1,58,229.0,125.95,212.0,116.6,210.0,115.5,222.42857142857142
Mumbai,2018-02-28,290.0,159.5,313.2,240.7,330.6,3.05,275.5,2,2,59,270.0,148.5,207.0,113.85,197.0,108.35,235.71428571428572
Mumbai,2018-03-01,282.0,155.1,304.56,234.06,321.48,2.96,267.9,3,3,60,290.0,159.5,229.0,125.95,233.0,128.15,242.71428571428572
Mumbai,2018-03-02,340.0,187.0,367.2,282.2,387.6,3.57,323.0,3,4,61,282.0,155.1,270.0,148.5,209.0,114.95,261.42857142857144
Mumbai,2018-03-03,336.0,184.8,362.88,278.88,383.04,3.53,319.2,3,5,62,340.0,187.0,290.0,159.5,212.0,116.6,279.14285714285717
Mumbai,2018-03-04,156.0,85.8,168.48,129.48,177.84,1.64,148.2,3,6,63,336.0,184.8,282.0,155.1,207.0,113.85,271.85714285714283
Mumbai,2018-03-05,121.0,66.55,130.68,100.43,137.94,1.27,114.95,3,0,64,156.0,85.8,340.0,187.0,229.0,125.95,256.42857142857144
Mumbai,2018-03-06,136.0,74.8,146.88,112.88,155.04,1.43,129.2,3,1,65,121.0,66.55,336.0,184.8,270.0,148.5,237.28571428571428
Mumbai,2018-03-07,125.0,68.75,135.0,103.75,142.5,1.31,118.75,3,2,66,136.0,74.8,156.0,85.8,290.0,159.5,213.71428571428572
Mumbai,2018-03-08,153.0,84.15,165.24,126.99,174.42,1.61,145.35,3,3,67,125.0,68.75,121.0,66.55,282.0,155.1,195.28571428571428
Mumbai,2018-03-09,153.0,84.15,165.24,126.99,174.42,1.61,145.35,3,4,68,153.0,84.15,136.0,74.8,340.0,187.0,168.57142857142858
Mumbai,2018-03-10,106.0,58.3,114.48,87.98,120.84,1.11,100.7,3,5,69,153.0,84.15,125.0,68.75,336.0,184.8,135.71428571428572
Mumbai,2018-03-11,140.0,77.0,151.2,116.2,159.6,1.47,133.0,3,6,70,106.0,58.3,153.0,84.15,156.0,85.8,133.42857142857142
Mumbai,2018-03-12,163.0,89.65,176.04,135.29,185.82,1.71,154.85,3,0,71,140.0,77.0,153.0,84.15,121.0,66.55,139.42857142857142
Mumbai,2018-03-13,131.0,72.05,141.48,108.73,149.34,1.38,124.45,3,1,72,163.0,89.65,106.0,58.3,136.0,74.8,138.71428571428572
Mumbai,2018-03-14,114.0,62.7,123.12,94.62,129.96,1.2,108.3,3,2,73,131.0,72.05,140.0,77.0,125.0,68.75,137.14285714285714
Mumbai,2018-03-15,106.0,58.3,114.48,87.98,120.84,1.11,100.7,3,3,74,114.0,62.7,163.0,89.65,153.0,84.15,130.42857142857142
Mumbai,2018-03-16,171.0,94.05,184.68,141.93,194.94,1.8,162.45,3,4,75,106.0,58.3,131.0,72.05,153.0,84.15,133.0
Mumbai,2018-03-17,179.0,98.45,193.32,148.57,204.06,1.88,170.05,3,5,76,171.0,94.05,114.0,62.7,106.0,58.3,143.42857142857142
Mumbai,2018-03-18,126.0,69.3,136.08,104.58,143.64,1.32,119.7,3,6,77,179.0,98.45,106.0,58.3,140.0,77.0,141.42857142857142
Mumbai,2018-03-19,93.0,51.15,100.44,77.19,106.02,0.98,88.35,3,0,78,126.0,69.3,171.0,94.05,163.0,89.65,131.42857142857142
Mumbai,2018-03-20,128.0,70.4,138.24,106.24,145.92,1.34,121.6,3,1,79,93.0,51.15,179.0,98.45,131.0,72.05,131.0
Mumbai,2018-03-21,99.0,54.45,106.92,82.17,112.86,1.04,94.05,3,2,80,128.0,70.4,126.0,69.3,114.0,62.7,128.85714285714286
Mumbai,2018-03-22,139.0,76.45,150.12,115.37,158.46,1.46,132.05,3,3,81,99.0,54.45,93.0,51.15,106.0,58.3,133.57142857142858
Mumbai,2018-03-23,169.0,92.95,182.52,140.27,192.66,1.77,160.55,3,4,82,139.0,76.45,128.0,70.4,171.0,94.05,133.28571428571428
Mumbai,2018-03-24,150.0,82.5,162.0,124.5,171.0,1.58,142.5,3,5,83,169.0,92.95,99.0,54.45,179.0,98.45,129.14285714285714
Mumbai,2018-03-25,209.0,114.95,225.72,173.47,238.26,2.19,198.55,3,6,84,150.0,82.5,139.0,76.45,126.0,69.3,141.0
Mumbai,2018-03-26,235.0,129.25,253.8,195.05,267.9,2.47,223.25,3,0,85,209.0,114.95,169.0,92.95,93.0,51.15,161.28571428571428
Mumbai,2018-03-27,227.0,124.85,245.16,188.41,258.78,2.38,215.65,3,1,86,235.0,129.25,150.0,82.5,128.0,70.4,175.42857142857142
Mumbai,2018-03-28,460.0,253.0,496.8,381.8,524.4,4.83,437.0,3,2,87,227.0,124.85,209.0,114.95,99.0,54.45,227.0
Mumbai,2018-03-29,142.0,78.1,153.36,117.86,161.88,1.49,134.9,3,3,88,460.0,253.0,235.0,129.25,139.0,76.45,227.42857142857142
Mumbai,2018-03-30,164.0,90.2,177.12,136.12,186.96,1.72,155.8,3,4,89,142.0,78.1,227.0,124.85,169.0,92.95,226.71428571428572
Mumbai,2018-03-31,201.0,110.55,217.08,166.83,229.14,2.11,190.95,3,5,90,164.0,90.2,460.0,253.0,150.0,82.5,234.0
Mumbai,2018-04-01,188.0,103.4,203.04,156.04,214.32,1.97,178.6,4,6,91,201.0,110.55,142.0,78.1,209.0,114.95,231.0
Mumbai,2018-04-02,146.0,80.3,157.68,121.18,166.44,1.53,138.7,4,0,92,188.0,103.4,164.0,90.2,235.0,129.25,218.28571428571428
Mumbai,2018-04-03,98.0,53.9,105.84,81.34,111.72,1.03,93.1,4,1,93,146.0,80.3,201.0,110.55,227.0,124.85,199.85714285714286
Mumbai,2018-04-04,88.0,48.4,95.04,73.04,100.32,0.92,83.6,4,2,94,98.0,53.9,188.0,103.4,460.0,253.0,146.71428571428572
Mumbai,2018-04-05,98.0,53.9,105.84,81.34,111.72,1.03,93.1,4,3,95,88.0,48.4,146.0,80.3,142.0,78.1,140.42857142857142
Mumbai,2018-04-06,112.0,61.6,120.96,92.96,127.68,1.18,106.4,4,4,96,98.0,53.9,98.0,53.9,164.0,90.2,133.0
Mumbai,2018-04-07,108.0,59.4,116.64,89.64,123.12,1.13,102.6,4,5,97,112.0,61.6,88.0,48.4,201.0,110.55,119.71428571428571
Mumbai,2018-04-08,112.0,61.6,120.96,92.96,127.68,1.18,106.4,4,6,98,108.0,59.4,98.0,53.9,188.0,103.4,108.85714285714286
Mumbai,2018-04-10,115.0,63.25,124.2,95.45,131.1,1.21,109.25,4,1,100,112.0,61.6,112.0,61.6,146.0,80.3,104.42857142857143
Mumbai,2018-04-11,110.0,60.5,118.8,91.3,125.4,1.16,104.5,4,2,101,115.0,63.25,108.0,59.4,98.0,53.9,106.14285714285714
Mumbai,2018-04-12,104.0,57.2,112.32,86.32,118.56,1.09,98.8,4,3,102,110.0,60.5,112.0,61.6,88.0,48.4,108.42857142857143
Mumbai,2018-04-13,92.0,50.6,99.36,76.36,104.88,0.97,87.4,4,4,103,104.0,57.2,115.0,63.25,98.0,53.9,107.57142857142857
Mumbai,2018-04-14,93.0,51.15,100.44,77.19,106.02,0.98,88.35,4,5,104,92.0,50.6,110.0,60.5,112.0,61.6,104.85714285714286
Mumbai,2018-04-15,83.0,45.65,89.64,68.89,94.62,0.87,78.85,4,6,105,93.0,51.15,104.0,57.2,108.0,59.4,101.28571428571429
Mumbai,2018-04-16,86.0,47.3,92.88,71.38,98.04,0.9,81.7,4,0,106,83.0,45.65,92.0,50.6,112.0,61.6,97.57142857142857
Mumbai,2018-04-17,101.0,55.55,109.08,83.83,115.14,1.06,95.95,4,1,107,86.0,47.3,93.0,51.15,115.0,63.25,95.57142857142857
Mumbai,2018-04-18,100.0,55.0,108.0,83.0,114.0,1.05,95.0,4,2,108,101.0,55.55,83.0,45.65,110.0,60.5,94.14285714285714
Mumbai,2018-05-11,77.0,42.35,83.16,63.91,87.78,0.81,73.15,5,4,131,100.0,55.0,86.0,47.3,104.0,57.2,90.28571428571429
Mumbai,2018-05-16,62.0,34.1,66.96,51.46,70.68,0.65,58.9,5,2,136,77.0,42.35,101.0,55.55,92.0,50.6,86.0
Mumbai,2018-05-17,80.0,44.0,86.4,66.4,91.2,0.84,76.0,5,3,137,62.0,34.1,100.0,55.0,93.0,51.15,84.14285714285714
Mumbai,2018-05-18,82.0,45.1,88.56,68.06,93.48,0.86,77.9,5,4,138,80.0,44.0,77.0,42.35,83.0,45.65,84.0
